Time (s),Source voltage (V),Load voltage (V),Curr sense voltage (V),Current (mA)
40.75869703292847,1.353375,1.3667500000000001,0.013375,133.74999999999997
40.987966775894165,1.3535,1.366875,0.013375,133.74999999999997
41.21899390220642,1.353375,1.366625,0.013375,133.74999999999997
41.44722008705139,1.353375,1.366875,0.013375,133.74999999999997
41.675331592559814,1.35325,1.3667500000000001,0.013375,133.74999999999997
41.90329027175903,1.353375,1.3667500000000001,0.013375,133.74999999999997
42.13127779960632,1.35375,1.367125,0.013375,133.74999999999997
42.360023975372314,1.46275,1.4797500000000001,0.0145,145.0
42.58871603012085,1.616125,1.639875,0.016125,161.25
42.81746697425842,1.799,1.818625,0.017875000000000002,178.75000000000003
43.04620003700256,1.788875,1.806375,0.017625000000000002,176.25000000000003
43.2749457359314,1.78725,1.804875,0.017625000000000002,176.25000000000003
43.503462076187134,1.7865,1.804125,0.017625000000000002,176.25000000000003
43.73194336891174,1.785375,1.803125,0.017625000000000002,176.25000000000003
43.960007667541504,1.784875,1.8025,0.017625000000000002,176.25000000000003
44.188636779785156,1.78375,1.80125,0.017625000000000002,176.25000000000003
44.41757249832153,1.783125,1.8006250000000001,0.017625000000000002,176.25000000000003
44.64632439613342,1.782125,1.79975,0.017625000000000002,176.25000000000003
44.87533640861511,1.78125,1.799125,0.017625000000000002,176.25000000000003
45.10397458076477,1.780375,1.79775,0.017625000000000002,176.25000000000003
45.3329176902771,1.778875,1.7966250000000001,0.017625000000000002,176.25000000000003
45.56161713600159,1.778125,1.7955,0.017625000000000002,176.25000000000003
45.790661096572876,1.77625,1.793875,0.017625000000000002,176.25000000000003
46.019691705703735,1.775875,1.7935,0.017625000000000002,176.25000000000003
46.247809410095215,1.7753750000000001,1.793,0.017625000000000002,176.25000000000003
46.475932359695435,1.775125,1.793,0.017625000000000002,176.25000000000003
46.70463418960571,1.77675,1.79475,0.017625000000000002,176.25000000000003
46.9334397315979,1.787125,1.8055,0.017750000000000002,177.50000000000003
47.16287016868591,1.80475,1.82375,0.017875000000000002,178.75000000000003
47.391550064086914,1.8075,1.8255000000000001,0.018000000000000002,180.00000000000003
47.62055063247681,1.803,1.821,0.017875000000000002,178.75000000000003
47.84940552711487,1.803,1.820875,0.017875000000000002,178.75000000000003
48.078046560287476,1.803,1.821,0.017875000000000002,178.75000000000003
48.306904792785645,1.801,1.818875,0.017875000000000002,178.75000000000003
48.535945415496826,1.801,1.819,0.017875000000000002,178.75000000000003
48.76623320579529,1.801625,1.81925,0.017875000000000002,178.75000000000003
